#sequencies, Sigma, #items_per_sequence, #distinct_per_sequence, #occurence_on_sequence, Overall_Accur, #minPredictionRario, splitMethod, splitLength, noiseRatio, DatasetName
5000,32,41.522,17.4818,2.375155876397167,0.1684,0.0,1,0.2,0.7,SPICE15
4865,494,11.227955,11.227955,1.0,0.32271326,0.0,1,0.3,0.7,BMS
730,267,93.00411,51.994522,1.78872905469491,0.32054794,0.0,1,0.3,0.7,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5512,0.0,1,0.3,0.7,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.07216704,0.0,1,0.3,0.7,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.013,0.0,1,0.3,0.7,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.32022223,0.0,1,0.3,0.7,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.2034,0.0,1,0.3,0.7,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,0.0,1,0.3,0.7,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,0.0,1,0.3,0.7,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,0.0,1,0.3,0.7,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,0.0,1,0.3,0.7,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5805521,0.0,1,0.3,0.7,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,0.0,1,0.3,0.7,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26445475,0.0,1,0.3,0.7,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,0.0,1,0.3,0.7,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3806,0.0,1,0.3,0.7,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4790039,0.0,1,0.3,0.7,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.4836,0.0,1,0.3,0.7,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8586,0.0,1,0.3,0.7,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1182,0.0,1,0.3,0.7,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3456,0.0,1,0.3,0.7,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.3038,0.0,1,0.3,0.7,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1672,0.0,1,0.3,0.7,SPICE15
4865,494,11.227955,11.227955,1.0,0.31942445,0.0,1,0.4,0.7,BMS
730,267,93.00411,51.994522,1.78872905469491,0.31917807,0.0,1,0.4,0.7,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5514,0.0,1,0.4,0.7,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.076424085,0.0,1,0.4,0.7,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0134,0.0,1,0.4,0.7,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3198,0.0,1,0.4,0.7,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.2008,0.0,1,0.4,0.7,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,0.0,1,0.4,0.7,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,0.0,1,0.4,0.7,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,0.0,1,0.4,0.7,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,0.0,1,0.4,0.7,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.57787395,0.0,1,0.4,0.7,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,0.0,1,0.4,0.7,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.2646987,0.0,1,0.4,0.7,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,0.0,1,0.4,0.7,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3804,0.0,1,0.4,0.7,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.48217773,0.0,1,0.4,0.7,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.4822,0.0,1,0.4,0.7,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8604,0.0,1,0.4,0.7,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1182,0.0,1,0.4,0.7,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.344,0.0,1,0.4,0.7,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.3034,0.0,1,0.4,0.7,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1686,0.0,1,0.4,0.7,SPICE15
4865,494,11.227955,11.227955,1.0,0.32004112,0.0,1,0.5,0.7,BMS
730,267,93.00411,51.994522,1.78872905469491,0.32465753,0.0,1,0.5,0.7,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5504,0.0,1,0.5,0.7,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.072369754,0.0,1,0.5,0.7,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0136,0.0,1,0.5,0.7,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3192222,0.0,1,0.5,0.7,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.2022,0.0,1,0.5,0.7,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,0.0,1,0.5,0.7,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,0.0,1,0.5,0.7,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,0.0,1,0.5,0.7,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,0.0,1,0.5,0.7,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.58199424,0.0,1,0.5,0.7,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,0.0,1,0.5,0.7,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.2642108,0.0,1,0.5,0.7,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,0.0,1,0.5,0.7,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.381,0.0,1,0.5,0.7,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4794922,0.0,1,0.5,0.7,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.4852,0.0,1,0.5,0.7,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8606,0.0,1,0.5,0.7,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1182,0.0,1,0.5,0.7,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3464,0.0,1,0.5,0.7,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.3038,0.0,1,0.5,0.7,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1688,0.0,1,0.5,0.7,SPICE15
4865,494,11.227955,11.227955,1.0,0.3249743,0.0,1,0.6,0.7,BMS
730,267,93.00411,51.994522,1.78872905469491,0.30821916,0.0,1,0.6,0.7,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5518,0.0,1,0.6,0.7,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0741942,0.0,1,0.6,0.7,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0136,0.0,1,0.6,0.7,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.32124445,0.0,1,0.6,0.7,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.202,0.0,1,0.6,0.7,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,0.0,1,0.6,0.7,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,0.0,1,0.6,0.7,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,0.0,1,0.6,0.7,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,0.0,1,0.6,0.7,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.58096415,0.0,1,0.6,0.7,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,0.0,1,0.6,0.7,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26445475,0.0,1,0.6,0.7,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,0.0,1,0.6,0.7,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3804,0.0,1,0.6,0.7,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.47851562,0.0,1,0.6,0.7,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.4842,0.0,1,0.6,0.7,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8576,0.0,1,0.6,0.7,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1182,0.0,1,0.6,0.7,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.34,0.0,1,0.6,0.7,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.304,0.0,1,0.6,0.7,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1686,0.0,1,0.6,0.7,SPICE15
4865,494,11.227955,11.227955,1.0,0.32230216,0.0,1,0.7,0.7,BMS
730,267,93.00411,51.994522,1.78872905469491,0.31506848,0.0,1,0.7,0.7,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5572,0.0,1,0.7,0.7,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0741942,0.0,1,0.7,0.7,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.014,0.0,1,0.7,0.7,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.31924444,0.0,1,0.7,0.7,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1996,0.0,1,0.7,0.7,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,0.0,1,0.7,0.7,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,0.0,1,0.7,0.7,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,0.0,1,0.7,0.7,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,0.0,1,0.7,0.7,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5822002,0.0,1,0.7,0.7,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,0.0,1,0.7,0.7,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.2646987,0.0,1,0.7,0.7,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,0.0,1,0.7,0.7,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3802,0.0,1,0.7,0.7,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.47973633,0.0,1,0.7,0.7,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.4834,0.0,1,0.7,0.7,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8618,0.0,1,0.7,0.7,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1182,0.0,1,0.7,0.7,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3458,0.0,1,0.7,0.7,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.3046,0.0,1,0.7,0.7,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1684,0.0,1,0.7,0.7,SPICE15
4865,494,11.227955,11.227955,1.0,0.32600206,0.0,1,0.8,0.7,BMS
730,267,93.00411,51.994522,1.78872905469491,0.30958903,0.0,1,0.8,0.7,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5528,0.0,1,0.8,0.7,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.072369754,0.0,1,0.8,0.7,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0138,0.0,1,0.8,0.7,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.31955555,0.0,1,0.8,0.7,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.202,0.0,1,0.8,0.7,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,0.0,1,0.8,0.7,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,0.0,1,0.8,0.7,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,0.0,1,0.8,0.7,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,0.0,1,0.8,0.7,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5803461,0.0,1,0.8,0.7,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,0.0,1,0.8,0.7,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26445475,0.0,1,0.8,0.7,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,0.0,1,0.8,0.7,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3806,0.0,1,0.8,0.7,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.47924805,0.0,1,0.8,0.7,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.4852,0.0,1,0.8,0.7,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8604,0.0,1,0.8,0.7,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1182,0.0,1,0.8,0.7,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3406,0.0,1,0.8,0.7,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.3044,0.0,1,0.8,0.7,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1676,0.0,1,0.8,0.7,SPICE15
4865,494,11.227955,11.227955,1.0,0.3233299,0.0,1,0.9,0.7,BMS
730,267,93.00411,51.994522,1.78872905469491,0.31506848,0.0,1,0.9,0.7,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5538,0.0,1,0.9,0.7,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0741942,0.0,1,0.9,0.7,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.014,0.0,1,0.9,0.7,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.32015556,0.0,1,0.9,0.7,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.2022,0.0,1,0.9,0.7,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,0.0,1,0.9,0.7,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,0.0,1,0.9,0.7,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,0.0,1,0.9,0.7,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,0.0,1,0.9,0.7,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5844664,0.0,1,0.9,0.7,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,0.0,1,0.9,0.7,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.2642108,0.0,1,0.9,0.7,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,0.0,1,0.9,0.7,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.381,0.0,1,0.9,0.7,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4819336,0.0,1,0.9,0.7,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.4874,0.0,1,0.9,0.7,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8604,0.0,1,0.9,0.7,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1182,0.0,1,0.9,0.7,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3388,0.0,1,0.9,0.7,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.3052,0.0,1,0.9,0.7,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1678,0.0,1,0.9,0.7,SPICE15
4865,494,11.227955,11.227955,1.0,0.34491265,1.0,1,0.1,0.7,BMS
730,267,93.00411,51.994522,1.78872905469491,0.32465753,1.0,1,0.1,0.7,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5452,1.0,1,0.1,0.7,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,1.0,1,0.1,0.7,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,1.0,1,0.1,0.7,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.37215555,1.0,1,0.1,0.7,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1976,1.0,1,0.1,0.7,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,1.0,1,0.1,0.7,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,1.0,1,0.1,0.7,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,1.0,1,0.1,0.7,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,1.0,1,0.1,0.7,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55088586,1.0,1,0.1,0.7,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,1.0,1,0.1,0.7,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,1.0,1,0.1,0.7,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,1.0,1,0.1,0.7,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,1.0,1,0.1,0.7,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,1.0,1,0.1,0.7,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.352,1.0,1,0.1,0.7,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8902,1.0,1,0.1,0.7,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1186,1.0,1,0.1,0.7,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3444,1.0,1,0.1,0.7,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,1.0,1,0.1,0.7,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1518,1.0,1,0.1,0.7,SPICE15
4865,494,11.227955,11.227955,1.0,0.34367934,1.0,1,0.2,0.7,BMS
730,267,93.00411,51.994522,1.78872905469491,0.33013698,1.0,1,0.2,0.7,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5486,1.0,1,0.2,0.7,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,1.0,1,0.2,0.7,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,1.0,1,0.2,0.7,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.37186667,1.0,1,0.2,0.7,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.196,1.0,1,0.2,0.7,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,1.0,1,0.2,0.7,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,1.0,1,0.2,0.7,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,1.0,1,0.2,0.7,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,1.0,1,0.2,0.7,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5502678,1.0,1,0.2,0.7,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,1.0,1,0.2,0.7,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,1.0,1,0.2,0.7,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,1.0,1,0.2,0.7,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,1.0,1,0.2,0.7,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,1.0,1,0.2,0.7,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.3528,1.0,1,0.2,0.7,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8896,1.0,1,0.2,0.7,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1186,1.0,1,0.2,0.7,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3424,1.0,1,0.2,0.7,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,1.0,1,0.2,0.7,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1514,1.0,1,0.2,0.7,SPICE15
4865,494,11.227955,11.227955,1.0,0.34326825,1.0,1,0.3,0.7,BMS
730,267,93.00411,51.994522,1.78872905469491,0.32328767,1.0,1,0.3,0.7,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.548,1.0,1,0.3,0.7,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,1.0,1,0.3,0.7,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,1.0,1,0.3,0.7,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.37275556,1.0,1,0.3,0.7,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1992,1.0,1,0.3,0.7,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,1.0,1,0.3,0.7,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,1.0,1,0.3,0.7,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,1.0,1,0.3,0.7,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,1.0,1,0.3,0.7,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5504738,1.0,1,0.3,0.7,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,1.0,1,0.3,0.7,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,1.0,1,0.3,0.7,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,1.0,1,0.3,0.7,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,1.0,1,0.3,0.7,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,1.0,1,0.3,0.7,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.3528,1.0,1,0.3,0.7,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8914,1.0,1,0.3,0.7,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1184,1.0,1,0.3,0.7,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.345,1.0,1,0.3,0.7,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,1.0,1,0.3,0.7,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1528,1.0,1,0.3,0.7,SPICE15
4865,494,11.227955,11.227955,1.0,0.34450155,1.0,1,0.4,0.7,BMS
730,267,93.00411,51.994522,1.78872905469491,0.31369862,1.0,1,0.4,0.7,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5492,1.0,1,0.4,0.7,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,1.0,1,0.4,0.7,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,1.0,1,0.4,0.7,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.37206668,1.0,1,0.4,0.7,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1954,1.0,1,0.4,0.7,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,1.0,1,0.4,0.7,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,1.0,1,0.4,0.7,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,1.0,1,0.4,0.7,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,1.0,1,0.4,0.7,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5502678,1.0,1,0.4,0.7,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,1.0,1,0.4,0.7,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,1.0,1,0.4,0.7,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,1.0,1,0.4,0.7,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,1.0,1,0.4,0.7,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,1.0,1,0.4,0.7,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.3528,1.0,1,0.4,0.7,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8918,1.0,1,0.4,0.7,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1184,1.0,1,0.4,0.7,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3436,1.0,1,0.4,0.7,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,1.0,1,0.4,0.7,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.152,1.0,1,0.4,0.7,SPICE15
4865,494,11.227955,11.227955,1.0,0.34450155,1.0,1,0.5,0.7,BMS
730,267,93.00411,51.994522,1.78872905469491,0.33561644,1.0,1,0.5,0.7,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5486,1.0,1,0.5,0.7,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0014190148,1.0,1,0.5,0.7,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,1.0,1,0.5,0.7,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.37213334,1.0,1,0.5,0.7,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1988,1.0,1,0.5,0.7,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,1.0,1,0.5,0.7,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,1.0,1,0.5,0.7,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,1.0,1,0.5,0.7,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,1.0,1,0.5,0.7,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5515039,1.0,1,0.5,0.7,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,1.0,1,0.5,0.7,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,1.0,1,0.5,0.7,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,1.0,1,0.5,0.7,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,1.0,1,0.5,0.7,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,1.0,1,0.5,0.7,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.3516,1.0,1,0.5,0.7,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.89,1.0,1,0.5,0.7,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1186,1.0,1,0.5,0.7,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3422,1.0,1,0.5,0.7,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,1.0,1,0.5,0.7,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.153,1.0,1,0.5,0.7,SPICE15
4865,494,11.227955,11.227955,1.0,0.34367934,1.0,1,0.6,0.7,BMS
730,267,93.00411,51.994522,1.78872905469491,0.32465753,1.0,1,0.6,0.7,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.549,1.0,1,0.6,0.7,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0014190148,1.0,1,0.6,0.7,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,1.0,1,0.6,0.7,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.37233335,1.0,1,0.6,0.7,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1962,1.0,1,0.6,0.7,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,1.0,1,0.6,0.7,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,1.0,1,0.6,0.7,SPICE1
